Date,XRT,VTI,TIP,HYG
2007-07-11,-1.6219506132698402,22.529158099203883,3.5059658346859646,1.9838135311343597
2007-07-12,0.27097334834280673,23.928549073462623,3.086400566209191,1.7580609901387767
2007-07-13,0.8456052590526397,25.643221022724116,3.264768336498247,1.1701497931454585
2007-07-14,0.8456052590526397,25.643221022724116,3.264768336498247,1.1701497931454585
2007-07-15,0.8456052590526397,25.643221022724116,3.264768336498247,1.1701497931454585
2007-07-16,-0.8433044071489815,27.452245635084218,3.173914693330482,1.093396200042862
2007-07-17,-1.0024763426317307,28.127847285150587,3.0178668018061794,0.92901546222659
2007-07-18,-1.09917714228297,28.056481308945113,3.342589904096749,1.6975657242567666
2007-07-19,-0.3925425468228827,27.935208880939232,3.989741424652826,1.9293616538108682
2007-07-20,-3.2274909298028898,24.731832713575706,3.7298553454418792,2.1254178319495165
2007-07-21,-3.2274909298028898,24.731832713575706,3.7298553454418792,2.1254178319495165
2007-07-22,-3.2274909298028898,24.731832713575706,3.7298553454418792,2.1254178319495165
2007-07-23,-3.734848147484715,26.264892350504,3.190018849900089,2.395137697023708
2007-07-24,-5.079675275043794,25.046797683930166,3.8237002886798432,3.6218659983317747
2007-07-25,-6.198028176106352,22.683305981218084,4.220372652745863,4.682413442316291
2007-07-26,-9.401572947263793,19.3749859719609,4.512052587414406,6.198684370812524
2007-07-27,-10.35564544438554,16.811949571497387,4.32385685343013,7.764458934855211
2007-07-28,-10.35564544438554,16.811949571497387,4.32385685343013,7.764458934855211
2007-07-29,-10.35564544438554,16.811949571497387,4.32385685343013,7.764458934855211
2007-07-30,-6.784652057960017,18.843409638865303,4.188685608488907,6.879925243284523
2007-07-31,-7.962600285915167,16.194591324257978,4.3957449288339,6.574527609143921
2007-08-01,-8.111651997088176,16.889308067513518,4.005478382327476,6.732340382881552
2007-08-02,-6.4033859757640315,18.491736152645277,3.878654534656145,6.209398853344261
2007-08-03,-9.542831835607025,14.68953176541552,3.961859241056298,6.32510157027869
